areaNm,daywkDivNm,touNum,baseYmd
세종특별자치시,토요일,95060.0,2022-07-23
경기도,토요일,2218744.5,2022-07-23
강원도,토요일,747932.5,2022-07-23
충청북도,토요일,422562.0,2022-07-23
충청남도,토요일,634739.0,2022-07-23
전라북도,토요일,499121.0,2022-07-23
전라남도,토요일,617792.0,2022-07-23
경상북도,토요일,845897.5,2022-07-23
경상남도,토요일,604114.0,2022-07-23
제주특별자치도,토요일,278932.5,2022-07-23
서울특별시,일요일,1582329.0,2022-07-24
부산광역시,일요일,487448.5,2022-07-24
대구광역시,일요일,474680.5,2022-07-24
인천광역시,일요일,528867.5,2022-07-24
광주광역시,일요일,301388.5,2022-07-24
대전광역시,일요일,241983.0,2022-07-24
울산광역시,일요일,160069.0,2022-07-24
세종특별자치시,일요일,75103.0,2022-07-24
경기도,일요일,2065619.5,2022-07-24
강원도,일요일,716516.5,2022-07-24
충청북도,일요일,390460.0,2022-07-24
충청남도,일요일,570118.5,2022-07-24
전라북도,일요일,472475.5,2022-07-24
전라남도,일요일,586596.5,2022-07-24
경상북도,일요일,840847.0,2022-07-24
경상남도,일요일,585487.0,2022-07-24
제주특별자치도,일요일,277487.0,2022-07-24
서울특별시,월요일,1550409.0,2022-07-25
부산광역시,월요일,398433.0,2022-07-25
대구광역시,월요일,425306.0,2022-07-25
인천광역시,월요일,428841.0,2022-07-25
광주광역시,월요일,282145.5,2022-07-25
대전광역시,월요일,204102.5,2022-07-25
울산광역시,월요일,132051.5,2022-07-25
세종특별자치시,월요일,73041.5,2022-07-25
경기도,월요일,1690615.5,2022-07-25
강원도,월요일,523729.5,2022-07-25
충청북도,월요일,297860.5,2022-07-25
충청남도,월요일,422751.0,2022-07-25
전라북도,월요일,379078.0,2022-07-25
전라남도,월요일,485362.5,2022-07-25
경상북도,월요일,641095.0,2022-07-25
경상남도,월요일,432470.5,2022-07-25
제주특별자치도,월요일,277172.0,2022-07-25
서울특별시,화요일,1588972.0,2022-07-26
부산광역시,화요일,395538.5,2022-07-26
대구광역시,화요일,421067.5,2022-07-26
인천광역시,화요일,430066.0,2022-07-26
광주광역시,화요일,283143.0,2022-07-26
대전광역시,화요일,203780.5,2022-07-26
울산광역시,화요일,136073.0,2022-07-26
세종특별자치시,화요일,73993.5,2022-07-26
경기도,화요일,1723414.0,2022-07-26
강원도,화요일,522858.0,2022-07-26
충청북도,화요일,305014.5,2022-07-26
충청남도,화요일,429978.5,2022-07-26
전라북도,화요일,380310.0,2022-07-26
전라남도,화요일,492324.0,2022-07-26
경상북도,화요일,650237.0,2022-07-26
경상남도,화요일,439806.5,2022-07-26
제주특별자치도,화요일,284497.5,2022-07-26
서울특별시,수요일,1627986.5,2022-07-27
부산광역시,수요일,411064.5,2022-07-27
대구광역시,수요일,428862.0,2022-07-27
인천광역시,수요일,444787.0,2022-07-27
광주광역시,수요일,291305.0,2022-07-27
대전광역시,수요일,207105.5,2022-07-27
울산광역시,수요일,138512.5,2022-07-27
세종특별자치시,수요일,78428.0,2022-07-27
경기도,수요일,1740074.0,2022-07-27
강원도,수요일,544789.0,2022-07-27
충청북도,수요일,318864.0,2022-07-27
충청남도,수요일,445133.5,2022-07-27
전라북도,수요일,387992.5,2022-07-27
전라남도,수요일,504595.0,2022-07-27
경상북도,수요일,670904.5,2022-07-27
경상남도,수요일,450842.0,2022-07-27
제주특별자치도,수요일,291529.0,2022-07-27
서울특별시,목요일,1673339.5,2022-07-28
부산광역시,목요일,428309.0,2022-07-28
대구광역시,목요일,434175.0,2022-07-28
인천광역시,목요일,458104.5,2022-07-28
광주광역시,목요일,293874.0,2022-07-28
대전광역시,목요일,213748.5,2022-07-28
울산광역시,목요일,144935.0,2022-07-28
세종특별자치시,목요일,78844.5,2022-07-28
경기도,목요일,1795703.0,2022-07-28
강원도,목요일,600365.5,2022-07-28
충청북도,목요일,335706.0,2022-07-28
충청남도,목요일,478422.0,2022-07-28
전라북도,목요일,409738.0,2022-07-28
전라남도,목요일,541404.5,2022-07-28
경상북도,목요일,701729.0,2022-07-28
경상남도,목요일,480347.0,2022-07-28
제주특별자치도,목요일,295673.0,2022-07-28
서울특별시,금요일,1782406.5,2022-07-29
부산광역시,금요일,487095.0,2022-07-29
대구광역시,금요일,481663.0,2022-07-29
인천광역시,금요일,500150.0,2022-07-29
광주광역시,금요일,321023.5,2022-07-29
대전광역시,금요일,242350.5,2022-07-29
울산광역시,금요일,161805.0,2022-07-29
세종특별자치시,금요일,87223.5,2022-07-29
경기도,금요일,1954225.0,2022-07-29
강원도,금요일,727996.5,2022-07-29
충청북도,금요일,384744.5,2022-07-29
충청남도,금요일,556286.5,2022-07-29
전라북도,금요일,468100.5,2022-07-29
전라남도,금요일,605020.5,2022-07-29
경상북도,금요일,799554.0,2022-07-29
경상남도,금요일,557539.5,2022-07-29
제주특별자치도,금요일,308070.0,2022-07-29
서울특별시,토요일,1896023.5,2022-07-30
부산광역시,토요일,614929.0,2022-07-30
대구광역시,토요일,547277.5,2022-07-30
인천광역시,토요일,635274.5,2022-07-30
광주광역시,토요일,359793.0,2022-07-30
대전광역시,토요일,295914.5,2022-07-30
울산광역시,토요일,204235.5,2022-07-30
세종특별자치시,토요일,101752.0,2022-07-30
경기도,토요일,2390206.0,2022-07-30
강원도,토요일,1028160.0,2022-07-30
충청북도,토요일,514710.0,2022-07-30
충청남도,토요일,786982.0,2022-07-30
전라북도,토요일,616497.0,2022-07-30
전라남도,토요일,791462.0,2022-07-30
경상북도,토요일,1068515.0,2022-07-30
경상남도,토요일,757025.5,2022-07-30
제주특별자치도,토요일,310352.0,2022-07-30
서울특별시,일요일,1641101.0,2022-07-31
부산광역시,일요일,592564.0,2022-07-31
대구광역시,일요일,512543.5,2022-07-31
인천광역시,일요일,561697.5,2022-07-31
광주광역시,일요일,334841.5,2022-07-31
대전광역시,일요일,265860.0,2022-07-31
울산광역시,일요일,194617.5,2022-07-31
세종특별자치시,일요일,88578.0,2022-07-31
경기도,일요일,2154824.0,2022-07-31
강원도,일요일,1025587.5,2022-07-31
충청북도,일요일,484036.0,2022-07-31
충청남도,일요일,730051.0,2022-07-31
전라북도,일요일,590334.5,2022-07-31
전라남도,일요일,751856.0,2022-07-31
경상북도,일요일,1059824.5,2022-07-31
경상남도,일요일,723793.0,2022-07-31
제주특별자치도,일요일,307958.0,2022-07-31
서울특별시,월요일,1313392.5,2022-08-01
부산광역시,월요일,442106.0,2022-08-01
대구광역시,월요일,252542.5,2022-08-01
인천광역시,월요일,390204.5,2022-08-01
광주광역시,월요일,151438.0,2022-08-01
대전광역시,월요일,181930.0,2022-08-01
울산광역시,월요일,139398.0,2022-08-01
세종특별자치시,월요일,60578.0,2022-08-01
경기도,월요일,1419551.0,2022-08-01
강원도,월요일,768960.5,2022-08-01
충청북도,월요일,330456.0,2022-08-01
충청남도,월요일,494987.5,2022-08-01
전라북도,월요일,312977.0,2022-08-01
전라남도,월요일,463382.5,2022-08-01
경상북도,월요일,638739.5,2022-08-01
경상남도,월요일,505547.0,2022-08-01
제주특별자치도,월요일,214567.5,2022-08-01
서울특별시,화요일,1341322.5,2022-08-02
부산광역시,화요일,422443.0,2022-08-02
대구광역시,화요일,247460.5,2022-08-02
인천광역시,화요일,372687.0,2022-08-02
광주광역시,화요일,146772.5,2022-08-02
대전광역시,화요일,181562.5,2022-08-02
울산광역시,화요일,135415.0,2022-08-02
세종특별자치시,화요일,63938.0,2022-08-02
경기도,화요일,1414560.0,2022-08-02
강원도,화요일,696958.5,2022-08-02
충청북도,화요일,319252.5,2022-08-02
충청남도,화요일,470855.0,2022-08-02
전라북도,화요일,291812.5,2022-08-02
전라남도,화요일,440254.5,2022-08-02
경상북도,화요일,604499.0,2022-08-02
경상남도,화요일,480963.0,2022-08-02
제주특별자치도,화요일,220416.0,2022-08-02
서울특별시,수요일,1358416.5,2022-08-03
부산광역시,수요일,406955.5,2022-08-03
대구광역시,수요일,243092.5,2022-08-03
인천광역시,수요일,376043.5,2022-08-03
광주광역시,수요일,142565.5,2022-08-03
대전광역시,수요일,182805.0,2022-08-03
울산광역시,수요일,130753.0,2022-08-03
세종특별자치시,수요일,63756.0,2022-08-03
경기도,수요일,1413394.5,2022-08-03
강원도,수요일,615951.0,2022-08-03
충청북도,수요일,299624.5,2022-08-03
충청남도,수요일,419937.0,2022-08-03
전라북도,수요일,266329.0,2022-08-03
전라남도,수요일,398436.5,2022-08-03
경상북도,수요일,567189.0,2022-08-03
경상남도,수요일,456844.5,2022-08-03
제주특별자치도,수요일,223741.0,2022-08-03
서울특별시,목요일,1400542.5,2022-08-04
부산광역시,목요일,388349.5,2022-08-04
대구광역시,목요일,236621.0,2022-08-04
인천광역시,목요일,381475.5,2022-08-04
광주광역시,목요일,143356.5,2022-08-04
대전광역시,목요일,181653.5,2022-08-04
울산광역시,목요일,125244.0,2022-08-04
세종특별자치시,목요일,65156.0,2022-08-04
경기도,목요일,1471753.5,2022-08-04
강원도,목요일,614131.0,2022-08-04
충청북도,목요일,303716.0,2022-08-04
충청남도,목요일,425911.5,2022-08-04
전라북도,목요일,261604.0,2022-08-04
전라남도,목요일,391034.0,2022-08-04
경상북도,목요일,540981.0,2022-08-04
경상남도,목요일,442988.0,2022-08-04
제주특별자치도,목요일,221833.5,2022-08-04
서울특별시,금요일,1483783.0,2022-08-05
부산광역시,금요일,418250.0,2022-08-05
대구광역시,금요일,263784.5,2022-08-05
인천광역시,금요일,435564.5,2022-08-05
광주광역시,금요일,165903.5,2022-08-05
대전광역시,금요일,197239.0,2022-08-05
울산광역시,금요일,134669.5,2022-08-05
세종특별자치시,금요일,69737.5,2022-08-05
경기도,금요일,1580589.5,2022-08-05
강원도,금요일,679262.5,2022-08-05
충청북도,금요일,338761.5,2022-08-05
충청남도,금요일,468958.0,2022-08-05
전라북도,금요일,291896.5,2022-08-05
전라남도,금요일,418838.0,2022-08-05
경상북도,금요일,589550.5,2022-08-05
경상남도,금요일,478117.5,2022-08-05
제주특별자치도,금요일,221427.5,2022-08-05
서울특별시,토요일,1621308.5,2022-08-06
부산광역시,토요일,490280.0,2022-08-06
대구광역시,토요일,312896.5,2022-08-06
인천광역시,토요일,573247.5,2022-08-06
광주광역시,토요일,194470.5,2022-08-06
대전광역시,토요일,245224.0,2022-08-06
울산광역시,토요일,162855.0,2022-08-06
세종특별자치시,토요일,83506.5,2022-08-06
경기도,토요일,1981437.5,2022-08-06
강원도,토요일,818233.5,2022-08-06
충청북도,토요일,410130.0,2022-08-06
충청남도,토요일,616770.0,2022-08-06
전라북도,토요일,373093.0,2022-08-06
전라남도,토요일,517979.0,2022-08-06
경상북도,토요일,736067.5,2022-08-06
경상남도,토요일,597957.5,2022-08-06
제주특별자치도,토요일,220440.5,2022-08-06
서울특별시,일요일,1377351.5,2022-08-07
부산광역시,일요일,435326.5,2022-08-07
대구광역시,일요일,272258.0,2022-08-07
인천광역시,일요일,501242.0,2022-08-07
광주광역시,일요일,166824.0,2022-08-07
대전광역시,일요일,205380.0,2022-08-07
울산광역시,일요일,150335.5,2022-08-07
세종특별자치시,일요일,70899.5,2022-08-07
경기도,일요일,1812538.0,2022-08-07
강원도,일요일,747026.0,2022-08-07
충청북도,일요일,372631.0,2022-08-07
충청남도,일요일,548520.0,2022-08-07
전라북도,일요일,341309.5,2022-08-07
전라남도,일요일,470050.0,2022-08-07
경상북도,일요일,686080.5,2022-08-07
경상남도,일요일,557315.5,2022-08-07
제주특별자치도,일요일,213591.0,2022-08-07
서울특별시,월요일,1246021.0,2022-08-08
부산광역시,월요일,348400.5,2022-08-08
대구광역시,월요일,227654.0,2022-08-08
인천광역시,월요일,330547.0,2022-08-08
광주광역시,월요일,142093.0,2022-08-08
대전광역시,월요일,168595.0,2022-08-08
울산광역시,월요일,116165.0,2022-08-08
세종특별자치시,월요일,57732.5,2022-08-08
경기도,월요일,1288371.0,2022-08-08
강원도,월요일,482604.5,2022-08-08
충청북도,월요일,258317.5,2022-08-08
충청남도,월요일,363373.5,2022-08-08
전라북도,월요일,223076.0,2022-08-08
전라남도,월요일,322101.5,2022-08-08
경상북도,월요일,450688.0,2022-08-08
경상남도,월요일,374867.5,2022-08-08
제주특별자치도,월요일,206157.0,2022-08-08
서울특별시,화요일,1113616.0,2022-08-09
부산광역시,화요일,345649.5,2022-08-09
대구광역시,화요일,225319.5,2022-08-09
인천광역시,화요일,300769.0,2022-08-09
광주광역시,화요일,141120.0,2022-08-09
대전광역시,화요일,166470.5,2022-08-09
울산광역시,화요일,114747.5,2022-08-09
세종특별자치시,화요일,60704.0,2022-08-09
경기도,화요일,1194984.0,2022-08-09
강원도,화요일,416304.0,2022-08-09
충청북도,화요일,240212.0,2022-08-09
충청남도,화요일,345460.5,2022-08-09
전라북도,화요일,217087.5,2022-08-09
전라남도,화요일,317558.5,2022-08-09
경상북도,화요일,438795.0,2022-08-09
경상남도,화요일,372078.0,2022-08-09
제주특별자치도,화요일,202884.5,2022-08-09
서울특별시,수요일,1302315.0,2022-08-10
부산광역시,수요일,350241.5,2022-08-10
대구광역시,수요일,231920.5,2022-08-10
인천광역시,수요일,355001.5,2022-08-10
광주광역시,수요일,143755.5,2022-08-10
대전광역시,수요일,162305.5,2022-08-10
울산광역시,수요일,114985.5,2022-08-10
세종특별자치시,수요일,54817.0,2022-08-10
경기도,수요일,1348224.5,2022-08-10
강원도,수요일,404614.0,2022-08-10
충청북도,수요일,231311.5,2022-08-10
충청남도,수요일,319312.0,2022-08-10
전라북도,수요일,205296.0,2022-08-10
전라남도,수요일,312504.5,2022-08-10
경상북도,수요일,423202.5,2022-08-10
경상남도,수요일,369932.5,2022-08-10
제주특별자치도,수요일,206412.5,2022-08-10
서울특별시,목요일,1363771.5,2022-08-11
부산광역시,목요일,359499.0,2022-08-11
대구광역시,목요일,235854.5,2022-08-11
인천광역시,목요일,362782.0,2022-08-11
광주광역시,목요일,147241.5,2022-08-11
대전광역시,목요일,163866.5,2022-08-11
울산광역시,목요일,117852.0,2022-08-11
세종특별자치시,목요일,57407.0,2022-08-11
경기도,목요일,1398491.5,2022-08-11
강원도,목요일,439061.0,2022-08-11
충청북도,목요일,233817.5,2022-08-11
충청남도,목요일,326893.0,2022-08-11
전라북도,목요일,200445.0,2022-08-11
전라남도,목요일,309435.0,2022-08-11
경상북도,목요일,428442.0,2022-08-11
경상남도,목요일,378301.0,2022-08-11
제주특별자치도,목요일,210766.5,2022-08-11
서울특별시,금요일,1565308.5,2022-08-12
부산광역시,금요일,409619.0,2022-08-12
대구광역시,금요일,279475.0,2022-08-12
인천광역시,금요일,436303.0,2022-08-12
광주광역시,금요일,171573.5,2022-08-12
대전광역시,금요일,207455.5,2022-08-12
울산광역시,금요일,131698.0,2022-08-12
세종특별자치시,금요일,72282.0,2022-08-12
경기도,금요일,1669171.0,2022-08-12
강원도,금요일,586348.0,2022-08-12
충청북도,금요일,314797.0,2022-08-12
충청남도,금요일,448815.5,2022-08-12
전라북도,금요일,268478.0,2022-08-12
전라남도,금요일,371385.0,2022-08-12
경상북도,금요일,530309.5,2022-08-12
경상남도,금요일,453190.5,2022-08-12
제주특별자치도,금요일,220041.5,2022-08-12
서울특별시,토요일,1671190.5,2022-08-13
부산광역시,토요일,546497.0,2022-08-13
대구광역시,토요일,358277.5,2022-08-13
인천광역시,토요일,557056.5,2022-08-13
광주광역시,토요일,218869.0,2022-08-13
대전광역시,토요일,256914.0,2022-08-13
울산광역시,토요일,180183.5,2022-08-13
세종특별자치시,토요일,86506.0,2022-08-13
경기도,토요일,2044224.0,2022-08-13
강원도,토요일,901992.0,2022-08-13
충청북도,토요일,446103.0,2022-08-13
충청남도,토요일,668486.0,2022-08-13
전라북도,토요일,433135.5,2022-08-13
전라남도,토요일,584367.0,2022-08-13
경상북도,토요일,798196.0,2022-08-13
경상남도,토요일,689664.5,2022-08-13
제주특별자치도,토요일,232753.5,2022-08-13
서울특별시,일요일,1529013.5,2022-08-14
부산광역시,일요일,560717.5,2022-08-14
대구광역시,일요일,350756.0,2022-08-14
인천광역시,일요일,586008.5,2022-08-14
광주광역시,일요일,209156.5,2022-08-14
대전광역시,일요일,245332.5,2022-08-14
울산광역시,일요일,196227.5,2022-08-14
세종특별자치시,일요일,77332.5,2022-08-14
경기도,일요일,2120468.0,2022-08-14
강원도,일요일,959787.5,2022-08-14
충청북도,일요일,444570.0,2022-08-14
충청남도,일요일,709894.5,2022-08-14
전라북도,일요일,469843.5,2022-08-14
전라남도,일요일,650860.0,2022-08-14
경상북도,일요일,878325.0,2022-08-14
경상남도,일요일,765009.0,2022-08-14
제주특별자치도,일요일,234979.5,2022-08-14
서울특별시,월요일,1320945.5,2022-08-15
부산광역시,월요일,477795.5,2022-08-15
대구광역시,월요일,297668.0,2022-08-15
인천광역시,월요일,479258.5,2022-08-15
광주광역시,월요일,175934.5,2022-08-15
대전광역시,월요일,213062.5,2022-08-15
울산광역시,월요일,158473.0,2022-08-15
세종특별자치시,월요일,77794.5,2022-08-15
경기도,월요일,1835466.5,2022-08-15
강원도,월요일,742500.5,2022-08-15
충청북도,월요일,381363.5,2022-08-15
충청남도,월요일,584048.5,2022-08-15
전라북도,월요일,367377.5,2022-08-15
전라남도,월요일,514598.0,2022-08-15
경상북도,월요일,706478.5,2022-08-15
경상남도,월요일,587492.5,2022-08-15
제주특별자치도,월요일,223937.0,2022-08-15
서울특별시,일요일,1549061.5,2022-08-21
부산광역시,일요일,450362.5,2022-08-21
대구광역시,일요일,293072.5,2022-08-21
인천광역시,일요일,516036.5,2022-08-21
광주광역시,일요일,168647.5,2022-08-21
대전광역시,일요일,225263.5,2022-08-21
울산광역시,일요일,153013.0,2022-08-21
세종특별자치시,일요일,76681.5,2022-08-21
경기도,일요일,1990425.5,2022-08-21
강원도,일요일,685359.5,2022-08-21
충청북도,일요일,379008.0,2022-08-21
충청남도,일요일,565159.0,2022-08-21
전라북도,일요일,318671.5,2022-08-21
전라남도,일요일,417763.5,2022-08-21
경상북도,일요일,663204.5,2022-08-21
경상남도,일요일,539777.0,2022-08-21
제주특별자치도,일요일,199829.0,2022-08-21
서울특별시,월요일,1457659.0,2022-08-22
부산광역시,월요일,348827.5,2022-08-22
대구광역시,월요일,238924.0,2022-08-22
인천광역시,월요일,394544.5,2022-08-22
광주광역시,월요일,145166.0,2022-08-22
대전광역시,월요일,178402.0,2022-08-22
울산광역시,월요일,116357.5,2022-08-22
세종특별자치시,월요일,63983.5,2022-08-22
경기도,월요일,1539926.5,2022-08-22
강원도,월요일,425785.5,2022-08-22
충청북도,월요일,260900.5,2022-08-22
충청남도,월요일,366124.5,2022-08-22
전라북도,월요일,207273.5,2022-08-22
전라남도,월요일,288844.5,2022-08-22
경상북도,월요일,422236.5,2022-08-22
경상남도,월요일,360482.5,2022-08-22
제주특별자치도,월요일,199178.0,2022-08-22
서울특별시,화요일,1507852.5,2022-08-23
부산광역시,화요일,350318.5,2022-08-23
대구광역시,화요일,239708.0,2022-08-23
인천광역시,화요일,401912.0,2022-08-23
광주광역시,화요일,145747.0,2022-08-23
대전광역시,화요일,180624.5,2022-08-23
울산광역시,화요일,118338.5,2022-08-23
세종특별자치시,화요일,64890.0,2022-08-23
경기도,화요일,1580635.0,2022-08-23
강원도,화요일,396172.0,2022-08-23
충청북도,화요일,257187.0,2022-08-23
충청남도,화요일,357455.0,2022-08-23
전라북도,화요일,204557.5,2022-08-23
전라남도,화요일,290591.0,2022-08-23
경상북도,화요일,416825.5,2022-08-23
경상남도,화요일,362292.0,2022-08-23
제주특별자치도,화요일,203332.5,2022-08-23
서울특별시,수요일,1550066.0,2022-08-24
부산광역시,수요일,346045.0,2022-08-24
대구광역시,수요일,243985.0,2022-08-24
인천광역시,수요일,416601.5,2022-08-24
광주광역시,수요일,150286.5,2022-08-24
대전광역시,수요일,188041.0,2022-08-24
울산광역시,수요일,114978.5,2022-08-24
세종특별자치시,수요일,68883.5,2022-08-24
경기도,수요일,1617427.0,2022-08-24
강원도,수요일,385945.0,2022-08-24
충청북도,수요일,264967.5,2022-08-24
충청남도,수요일,367192.0,2022-08-24
전라북도,수요일,209426.0,2022-08-24
전라남도,수요일,294052.5,2022-08-24
경상북도,수요일,411820.5,2022-08-24
경상남도,수요일,346948.0,2022-08-24
제주특별자치도,수요일,205145.5,2022-08-24
서울특별시,목요일,1577107.0,2022-08-25
부산광역시,목요일,365214.5,2022-08-25
대구광역시,목요일,251723.5,2022-08-25
인천광역시,목요일,415709.0,2022-08-25
광주광역시,목요일,154630.0,2022-08-25
대전광역시,목요일,195258.0,2022-08-25
울산광역시,목요일,123886.0,2022-08-25
세종특별자치시,목요일,71820.0,2022-08-25
경기도,목요일,1650796.0,2022-08-25
강원도,목요일,385896.0,2022-08-25
충청북도,목요일,282446.5,2022-08-25
충청남도,목요일,376841.5,2022-08-25
전라북도,목요일,217724.5,2022-08-25
전라남도,목요일,304626.0,2022-08-25
경상북도,목요일,433877.5,2022-08-25
경상남도,목요일,376701.5,2022-08-25
제주특별자치도,목요일,207063.5,2022-08-25
서울특별시,금요일,1717887.5,2022-08-26
부산광역시,금요일,406133.0,2022-08-26
대구광역시,금요일,287777.0,2022-08-26
인천광역시,금요일,464488.5,2022-08-26
광주광역시,금요일,175815.5,2022-08-26
대전광역시,금요일,224672.0,2022-08-26
울산광역시,금요일,131743.5,2022-08-26
세종특별자치시,금요일,77633.5,2022-08-26
경기도,금요일,1801765.0,2022-08-26
강원도,금요일,475713.0,2022-08-26
충청북도,금요일,323928.5,2022-08-26
충청남도,금요일,447895.0,2022-08-26
전라북도,금요일,265363.0,2022-08-26
전라남도,금요일,342422.5,2022-08-26
경상북도,금요일,499009.0,2022-08-26
경상남도,금요일,424039.0,2022-08-26
제주특별자치도,금요일,208568.5,2022-08-26
서울특별시,토요일,1999557.0,2022-08-27
부산광역시,토요일,503958.0,2022-08-27
대구광역시,토요일,368742.5,2022-08-27
인천광역시,토요일,653394.0,2022-08-27
광주광역시,토요일,222617.5,2022-08-27
대전광역시,토요일,302897.0,2022-08-27
울산광역시,토요일,163177.0,2022-08-27
세종특별자치시,토요일,103743.5,2022-08-27
경기도,토요일,2364523.0,2022-08-27
강원도,토요일,741891.5,2022-08-27
충청북도,토요일,496755.0,2022-08-27
충청남도,토요일,729480.5,2022-08-27
전라북도,토요일,414008.0,2022-08-27
전라남도,토요일,492481.5,2022-08-27
경상북도,토요일,775873.0,2022-08-27
경상남도,토요일,617172.5,2022-08-27
제주특별자치도,토요일,209303.5,2022-08-27
서울특별시,일요일,1693594.0,2022-08-28
부산광역시,일요일,466252.5,2022-08-28
대구광역시,일요일,324292.5,2022-08-28
인천광역시,일요일,587440.0,2022-08-28
광주광역시,일요일,189847.0,2022-08-28
대전광역시,일요일,266913.5,2022-08-28
울산광역시,일요일,161367.5,2022-08-28
세종특별자치시,일요일,85708.0,2022-08-28
경기도,일요일,2202984.0,2022-08-28
강원도,일요일,710762.5,2022-08-28
충청북도,일요일,476990.5,2022-08-28
충청남도,일요일,691187.0,2022-08-28
전라북도,일요일,386281.0,2022-08-28
전라남도,일요일,477771.0,2022-08-28
경상북도,일요일,807033.5,2022-08-28
경상남도,일요일,621915.0,2022-08-28
제주특별자치도,일요일,207382.0,2022-08-28
서울특별시,월요일,1558497.5,2022-08-29
부산광역시,월요일,366331.0,2022-08-29
대구광역시,월요일,262454.5,2022-08-29
인천광역시,월요일,425530.0,2022-08-29
광주광역시,월요일,158704.0,2022-08-29
대전광역시,월요일,206293.5,2022-08-29
울산광역시,월요일,121929.5,2022-08-29
세종특별자치시,월요일,72058.0,2022-08-29
경기도,월요일,1667673.0,2022-08-29
강원도,월요일,414162.0,2022-08-29
충청북도,월요일,287763.0,2022-08-29
충청남도,월요일,415485.0,2022-08-29
전라북도,월요일,235263.0,2022-08-29
전라남도,월요일,307912.5,2022-08-29
경상북도,월요일,463211.0,2022-08-29
경상남도,월요일,385329.0,2022-08-29
제주특별자치도,월요일,200074.0,2022-08-29
서울특별시,화요일,1540808.5,2022-08-30
부산광역시,화요일,358718.5,2022-08-30
대구광역시,화요일,259087.5,2022-08-30
인천광역시,화요일,399196.0,2022-08-30
광주광역시,화요일,160510.0,2022-08-30
대전광역시,화요일,205789.5,2022-08-30
울산광역시,화요일,120767.5,2022-08-30
세종특별자치시,화요일,70290.5,2022-08-30
경기도,화요일,1606220.0,2022-08-30
강원도,화요일,351729.0,2022-08-30
충청북도,화요일,267235.5,2022-08-30
충청남도,화요일,385840.0,2022-08-30
전라북도,화요일,219243.5,2022-08-30
전라남도,화요일,297598.0,2022-08-30
경상북도,화요일,427031.5,2022-08-30
경상남도,화요일,373761.5,2022-08-30
제주특별자치도,화요일,189686.0,2022-08-30
서울특별시,수요일,1643453.0,2022-08-31
부산광역시,수요일,350805.0,2022-08-31
대구광역시,수요일,265097.0,2022-08-31
인천광역시,수요일,437192.0,2022-08-31
광주광역시,수요일,167790.0,2022-08-31
대전광역시,수요일,216216.0,2022-08-31
울산광역시,수요일,115591.0,2022-08-31
세종특별자치시,수요일,78372.0,2022-08-31
경기도,수요일,1733116.0,2022-08-31
강원도,수요일,336084.0,2022-08-31
충청북도,수요일,284550.0,2022-08-31
충청남도,수요일,405517.0,2022-08-31
전라북도,수요일,219786.0,2022-08-31
전라남도,수요일,289982.0,2022-08-31
경상북도,수요일,408079.0,2022-08-31
경상남도,수요일,352121.0,2022-08-31
제주특별자치도,수요일,182542.5,2022-08-31
서울특별시,목요일,1408022.0,2022-09-01
부산광역시,목요일,294514.5,2022-09-01
대구광역시,목요일,207651.5,2022-09-01
인천광역시,목요일,363261.5,2022-09-01
광주광역시,목요일,135656.5,2022-09-01
대전광역시,목요일,180810.0,2022-09-01
울산광역시,목요일,97709.5,2022-09-01
세종특별자치시,목요일,65359.0,2022-09-01
경기도,목요일,1407525.0,2022-09-01
강원도,목요일,302116.5,2022-09-01
충청북도,목요일,247863.0,2022-09-01
충청남도,목요일,371455.0,2022-09-01
전라북도,목요일,183844.5,2022-09-01
전라남도,목요일,249767.0,2022-09-01
경상북도,목요일,368067.0,2022-09-01
경상남도,목요일,293828.5,2022-09-01
제주특별자치도,목요일,149614.5,2022-09-01
서울특별시,일요일,1442500.5,2022-09-04
부산광역시,일요일,352863.0,2022-09-04
대구광역시,일요일,260092.0,2022-09-04
인천광역시,일요일,441101.5,2022-09-04
광주광역시,일요일,163100.0,2022-09-04
대전광역시,일요일,227657.5,2022-09-04
울산광역시,일요일,107954.0,2022-09-04
세종특별자치시,일요일,76660.5,2022-09-04
경기도,일요일,1685001.5,2022-09-04
강원도,일요일,424826.5,2022-09-04
충청북도,일요일,309232.0,2022-09-04
충청남도,일요일,455941.5,2022-09-04
전라북도,일요일,253690.5,2022-09-04
전라남도,일요일,315626.5,2022-09-04
경상북도,일요일,498151.5,2022-09-04
경상남도,일요일,371003.5,2022-09-04
제주특별자치도,일요일,94332.0,2022-09-04
서울특별시,월요일,1231902.0,2022-09-05
부산광역시,월요일,237209.0,2022-09-05
대구광역시,월요일,193098.5,2022-09-05
인천광역시,월요일,307783.0,2022-09-05
광주광역시,월요일,126759.5,2022-09-05
대전광역시,월요일,170110.5,2022-09-05
울산광역시,월요일,81641.0,2022-09-05
세종특별자치시,월요일,56836.5,2022-09-05
경기도,월요일,1173886.0,2022-09-05
강원도,월요일,217084.0,2022-09-05
충청북도,월요일,192654.0,2022-09-05
충청남도,월요일,290171.0,2022-09-05
전라북도,월요일,150983.0,2022-09-05
전라남도,월요일,177723.0,2022-09-05
경상북도,월요일,288757.0,2022-09-05
경상남도,월요일,224171.5,2022-09-05
제주특별자치도,월요일,62247.5,2022-09-05
서울특별시,화요일,1306154.5,2022-09-06
부산광역시,화요일,221385.5,2022-09-06
대구광역시,화요일,181317.5,2022-09-06
